"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"1" 0.682613892634999 0.472575229417819 0.229540917182827 0.0539908182916546 0.0169167227884061 0.0219971825475069 0.00989745597520516 0.00228194533656862 -0.00644697261600976 0.021369800334444 0.0181664287154274 0.0149833547612594 0.00984196781804716 0.0161603619282166 0.0109811172217633 0.0127603961362073 0.0191012034767413 0.00398801433488998 0.011207272904233 0.00164572659889808
"2" 0.557934394913511 0.0649792755102849 0.826985929358884 0.92253014282665 0.698389665662814 0.653221234435711 0.652549420484333 0.905739460121528 1.00172949574867 0.960225407330027 1.00794493734157 0.816842732631628 0.665875932560391 1.03125187848344 0.620978463276145 0.0315653270929602 0.107817840954829 0.209764001915955 -0.111300024857939 -0.215975263420858
"3" -0.630168972787188 0.408547426973462 0.21225823707223 0.115719454315256 -0.0253224291590754 0.0870302797810932 -0.0347804254645176 0.101924240905271 -0.0605339370395776 0.0362436043601223 0.1267033171436 0.0223213280724903 -0.0840089970382773 0.317440333711498 0.384470316457727 0.357474463179058 0.271423470898395 0.0851601420918321 -0.152951579577225 0.0567958168197507
"4" 0.478007280819259 0.099627126788664 -0.0933693410220532 -0.0729001063344576 0.151345014418719 0.0558010505843698 -0.195086418470526 0.252857846528048 0.214318923882023 -0.0181168416275397 -0.197530883621245 0.36257927433783 0.677858217127413 0.777626429079856 0.859453555801576 0.837097949950751 0.760688806273981 0.485741682182484 0.0731475070470252 0.139056348913652
"5" 0.803366037763805 0.645156583195358 0.418355949970716 0.180880040785986 0.0417929314319267 0.0128974102786133 0.0136994417262226 0.00996216738263325 0.00933175938052485 0.00827719963953961 0.0083718382928767 0.012838793747354 0.00832092193991638 0.013599171590502 0.00846406582132219 0.0102832314948015 0.0121884723435881 0.00854051142426546 0.00849213325464223 -0.00120457005079287
"6" -0.235720035347307 -0.040568904740795 -0.143206247488984 -0.512667049471403 0.405469987384611 -0.194962996421186 -0.534854690510438 -0.406025719800412 0.0336785371339247 -0.916802192684229 1.16261608245582 1.03387700303009 0.875467446404946 0.541384477572933 -0.969947503927912 1.0412087828996 0.885048711354744 0.508235303164835 0.125676138191422 -0.267943504701833
"7" 0.208500115637087 0.047692191638397 0.0172765930404861 0.00397982647490022 0.0132501086205301 0.0103250133320622 -8.80285545808808e-05 0.00708765090818251 0.0114389709892319 0.00758321638412192 0.0101249499320551 0.0116459280512145 0.0113816845381672 0.00961952266038044 0.0158308961156184 0.00805666304082754 0.00888785213936949 0.00888218616160175 0.010830781651335 -0.00106834716354864
"8" 0.0425343840047922 0.00373187742810101 0.0139134600013236 0.0488035046548823 0.000657218854190882 0.00768486326805206 -0.46877404829732 0.707308511292596 0.860116513857944 0.940984202451098 0.982085770624228 0.991131259215263 1.00086567606502 1.01989059784935 1.02620798230987 1.04901595364005 1.10224505474329 1.21877016602775 1.49017992450922 2.23072199956329
"9" 0.146896264094249 -0.499304610224967 0.336323322478402 -0.147564723720888 0.629373055388479 0.701744274699656 0.183030014906726 0.537700055378923 0.735543074394562 0.861224290954286 0.811261685556608 0.630099677299224 0.0172072822223861 0.200299456256938 -0.545592447614812 0.496531897658478 0.0481953045799219 -1.11989800596618 1.62445055040754 2.74218589102236
"10" -0.893136497999037 0.870713687227351 0.891994076693385 0.813925905560042 0.672744513935579 0.472217157613824 0.186612584510951 -0.294295726540998 0.26420414212278 0.120911789303615 0.0280990719494484 -0.689340337507929 0.867504259851377 1.0860276071881 1.08386885509638 1.00887410501498 1.11513793398624 1.47973524743874 2.24710947685016 5.07207780367524
"11" 0.739515005527198 0.244595140638508 -0.00742980211799018 1.0410509162595 0.634523810925112 -0.532182900804686 -0.403726766583952 -0.559505495554355 0.294466261901244 -0.169627853405454 1.26088461602106 1.27811454977662 0.985850717354307 0.471126374481427 0.0943373831937636 0.386971543943083 -0.937382809682438 0.800834051136525 -0.757503529236833 0.272110460074202
"12" -0.542464131544094 0.21692444996909 -0.0997467814949535 0.0844936076604914 0.0966551401219526 -0.10282443160978 -0.1345728791895 -0.0553951557435094 -0.00229229729963449 -0.124262383385041 0.163686766943415 -0.153441028176969 0.348039589566577 0.171533817369384 0.143938237480687 -0.0626651375011049 -0.343781199940092 0.0929087925706759 0.497287870036031 0.598700557084037
"13" 0.251642095206517 0.0627605886171658 -0.0760344551294381 0.0464474415722877 0.109696183802056 0.13725731498405 -0.0110638608336867 -0.0216435164589136 -0.0829357056072142 0.0317949935932467 -0.0282714392642966 0.0564983844868517 -0.0314487038523535 -0.000913985672164141 -0.537060265577231 0.761338277782819 0.913892488269834 0.995383208275238 1.05760776673932 1.15442819928119
"14" -0.753225872602827 0.605075073286353 0.420255713103216 0.264134634641167 0.171076329965132 0.0879396294768804 -0.00653151596189556 0.00154677871436316 0.0224506791282364 0.0311268193322444 -0.00166124277207481 -0.0250479495995109 -0.0170903238634406 0.016079357196539 -0.0691675805626377 -0.0180480793276503 0.0437541650909708 -0.118217741756197 0.179638088298345 0.176473303209722
"15" -0.863348339275788 0.768281522027801 0.601912280223348 0.367996652909591 0.13410979858035 0.00386195266536017 0.0125741755138219 0.0243579862223984 0.00703868571769995 0.0290078281746801 -0.000244521717350925 -0.000654957938025126 0.0281485994734176 -0.00875637284074458 -0.00160061106597323 0.00138373688144562 0.00609488281705204 -0.0150624327059722 0.0162209488045382 -0.00513840510980292
"16" 0.0249912029772363 -0.0570528127045748 -0.178572621261352 0.292703722850119 0.181714427598154 0.211366750997769 -0.300265723939524 0.283599651225685 0.123146074404065 0.0674350265637403 0.0924975246534279 0.0126855802186254 -0.321967761132504 0.318745085196098 -0.00114868463727801 0.0761113379366977 -0.507629768109682 0.572818750639942 0.374896510407539 0.144484341983451
"17" -0.372827307978365 0.154889507624706 0.029362412642992 0.029454097326178 0.0225123863772414 0.0209719967946376 0.00816560923091053 -0.00793790521767689 0.0262682698888886 0.0208542081975035 0.0305160732459947 0.00417007229291015 0.0140434316768737 0.011396230444246 -0.207795990770718 0.680081109897799 0.947059418547368 1.14956384407315 1.42908453853114 2.0794367793929
