"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"1" 0.000229867402423952 -0.000454401170397778 -0.000907985949185744 0.000832323576664116 -0.000625190250183199 -0.000143155022852911 0.000494504355421966 0.000981613392390688 -0.000438139051586692 -0.000301729770346581 -3.53735089898216e-05 -0.000443472671938783 -0.00047440849129925 0.0008212078853738 -0.000565044973067773 0.00112293404409213 -0.00110639133810684 -0.000422850135389972 0.000167764552002815 -0.000105362399914826
"2" 0.00197882802656783 0.125856051414204 0.142739798125662 0.0610915002099118 0.0194845730152233 -0.0107277340595047 0.0963418041772956 0.0958092424156828 0.0353915748274713 -0.166366096599052 0.0826578161730984 0.164265718252734 -0.138929076242121 0.196372575849432 -0.0938067518467014 -0.10401078880433 -0.102957765742035 -0.033013003162747 -0.0745417441950652 -0.081668007562175
"3" -0.0133183770608088 0.204623659117008 0.155982025837822 -0.129404708811909 0.0144585347718859 -0.0633267112659447 -0.162025872083782 -0.0135282345663727 0.177655657891316 0.00697787246870096 0.0777815212011974 -0.131203308582295 0.125567275155296 0.116434978123222 0.121083400053357 0.0291410435215405 -0.00371772786825566 -0.0841755901919164 -0.0481289541772461 -0.18836488737424
"4" 0.0282812764645254 -0.0262768571025659 -0.0994388420676526 -0.0574868307960924 0.0239252581684957 -0.0273819096358652 -0.0348717289431074 -0.0536825143820895 -0.0698439263673249 -0.0479656554307581 -0.0292117698304874 -0.106160085821296 0.124739103565027 -0.0538078305827408 0.0128928905699528 0.0721842028354833 0.182473664359826 -0.0121991870513406 -0.179547724482346 0.0555797225867653
"5" -2.04916302283298e-05 0.000126354604341288 -1.54618468436073e-05 -1.03090092895129e-05 5.42132656147895e-05 6.10253367778645e-05 7.28077233543195e-05 0.000121952658810785 6.16914422308446e-05 7.74271228997682e-05 1.10409050879252e-05 -1.09627202957725e-05 4.26708356157913e-05 -2.53676818397325e-05 6.97054010472963e-05 -4.09772136755008e-05 -8.05587734356718e-05 -3.76715820497011e-05 7.19904165917456e-05 0.0001708578229916
"6" 0.0160580950979583 -0.0409985070153542 0.00115267503608193 0.00310637937589747 -0.037468544463966 -0.013823699643388 -0.0423291307186425 -0.00732315418747491 0.0990074366174853 -0.0119112020049304 -0.0535328978831134 0.0111044495595202 -0.0113465273621727 -0.08278499639722 0.0352041513326727 -0.0194542067487388 0.0131466939330263 -0.0394021515116481 0.0865262439014378 -0.00193035704638313
"7" -0.0014631322407713 -0.000380033248511184 -0.000197677804721521 0.000710162423551875 0.00215506996091289 -0.000258811659881564 -0.000218148549359474 -0.000418071081803635 -0.000156558268719738 0.00148480442869252 0.00060042755472006 0.000554336640158217 0.000506268511717754 0.00184953991126713 0.00146159894884695 -0.000924686601394492 5.75166441438251e-05 0.000284172074462659 0.000819986601067635 -0.000324445880818169
"8" 0.000168466165784117 -0.00218362691889999 -0.000960594112642169 -0.00099454815622866 0.000537071356034492 -0.00243750970832128 -0.00192827717993469 0.000454999085297091 0.00173238654560846 -0.00011048705894418 0.0028696306314169 -0.000732474150713568 -0.00236695603085088 0.00175605289347839 -0.000578492127248637 0.00108492290383476 -0.00183468999717619 -0.000274692532155506 -0.000182768438679186 -0.000958123075337233
"9" -0.0643580172734446 -0.00222251471777058 0.00231424054029449 -0.0770325959072133 -0.0309607518493766 -0.104376920282376 -0.00186751607375832 0.0890683409046956 -0.0138239577846324 -0.126906303830151 0.00476206235548898 0.0710842462922283 0.0092791038251531 0.0626782817040266 -0.165816391923696 -0.162759273954753 0.0323943932232909 0.0123526329863423 0.102184293852762 0.122421615672051
"10" 0.00401296578951589 -0.0340509569354199 -0.00330498926485508 -0.127712925477454 -0.0607506611552124 0.0924423616656903 0.0160655332884247 0.0864661185548132 0.0590820995302229 -0.0645191749405831 0.00684778225384104 -0.0291193001380065 0.0513280254103232 0.0449144661625744 -0.0373620726112387 0.00900955226387196 0.00682973474361639 -0.00344571176281303 0.0230511299088717 0.0339360035702702
